v ccx ccy ccz
v 4.05 3.51 0.05
v 4.07 3.51 0.05
v 4.09 3.51 0.05
v 4.11 3.51 0.05
v 4.13 3.51 0.05
v 4.15 3.51 0.05
v 4.17 3.51 0.05
v 4.19 3.51 0.05
v 4.21 3.51 0.05
v 4.23 3.51 0.05
v 4.25 3.51 0.05
v 4.27 3.51 0.05
v 4.29 3.51 0.05
v 4.31 3.51 0.05
v 4.33 3.51 0.05
v 4.35 3.51 0.05
v 4.37 3.51 0.05
v 4.39 3.51 0.05
v 4.41 3.51 0.05
v 4.43 3.51 0.05
v 4.45 3.51 0.05
v 4.47 3.51 0.05
v 4.49 3.51 0.05
v 2.51 3.53 0.05
v 2.53 3.53 0.05
v 2.55 3.53 0.05
v 2.57 3.53 0.05
v 2.59 3.53 0.05
v 2.61 3.53 0.05
v 2.63 3.53 0.05
v 2.65 3.53 0.05
v 2.67 3.53 0.05
v 2.69 3.53 0.05
v 2.71 3.53 0.05
v 2.73 3.53 0.05
v 2.75 3.53 0.05
v 2.77 3.53 0.05
v 2.79 3.53 0.05
v 2.81 3.53 0.05
v 2.83 3.53 0.05
v 2.85 3.53 0.05
v 2.87 3.53 0.05
v 2.89 3.53 0.05
v 2.91 3.53 0.05
v 2.93 3.53 0.05
v 2.95 3.53 0.05
v 2.97 3.53 0.05
v 2.99 3.53 0.05
v 3.01 3.53 0.05
v 3.03 3.53 0.05
v 3.05 3.53 0.05
v 3.07 3.53 0.05
v 3.09 3.53 0.05
v 3.11 3.53 0.05
v 3.13 3.53 0.05
v 3.15 3.53 0.05
v 3.17 3.53 0.05
v 3.19 3.53 0.05
v 3.21 3.53 0.05
v 3.23 3.53 0.05
v 3.25 3.53 0.05
v 3.27 3.53 0.05
v 3.29 3.53 0.05
v 3.31 3.53 0.05
v 3.33 3.53 0.05
v 3.35 3.53 0.05
v 3.37 3.53 0.05
v 3.39 3.53 0.05
v 3.41 3.53 0.05
v 3.43 3.53 0.05
v 3.45 3.53 0.05
v 3.47 3.53 0.05
v 3.49 3.53 0.05
v 3.51 3.53 0.05
v 3.53 3.53 0.05
v 3.55 3.53 0.05
v 3.57 3.53 0.05
v 3.59 3.53 0.05
v 3.61 3.53 0.05
v 3.63 3.53 0.05
v 3.65 3.53 0.05
v 3.67 3.53 0.05
v 3.69 3.53 0.05
v 3.71 3.53 0.05
v 3.73 3.53 0.05
v 3.75 3.53 0.05
v 3.77 3.53 0.05
v 3.79 3.53 0.05
v 3.81 3.53 0.05
v 3.83 3.53 0.05
v 3.85 3.53 0.05
v 3.87 3.53 0.05
v 3.89 3.53 0.05
v 3.91 3.53 0.05
v 3.93 3.53 0.05
v 3.95 3.53 0.05
v 3.97 3.53 0.05
v 3.99 3.53 0.05
v 4.01 3.53 0.05
v 4.03 3.53 0.05
v 4.05 3.53 0.05
v 4.07 3.53 0.05
v 4.09 3.53 0.05
v 4.11 3.53 0.05
v 4.13 3.53 0.05
v 4.15 3.53 0.05
v 4.17 3.53 0.05
v 4.19 3.53 0.05
v 4.21 3.53 0.05
v 4.23 3.53 0.05
v 4.25 3.53 0.05
v 4.27 3.53 0.05
v 4.29 3.53 0.05
v 4.31 3.53 0.05
v 4.33 3.53 0.05
v 4.35 3.53 0.05
v 4.37 3.53 0.05
v 4.39 3.53 0.05
v 4.41 3.53 0.05
v 4.43 3.53 0.05
v 4.45 3.53 0.05
v 4.47 3.53 0.05
v 4.49 3.53 0.05
v 2.51 3.55 0.05
v 2.53 3.55 0.05
v 2.55 3.55 0.05
v 2.57 3.55 0.05
v 2.59 3.55 0.05
v 2.61 3.55 0.05
v 2.63 3.55 0.05
v 2.65 3.55 0.05
v 2.67 3.55 0.05
v 2.69 3.55 0.05
v 2.71 3.55 0.05
v 2.73 3.55 0.05
v 2.75 3.55 0.05
v 2.77 3.55 0.05
v 2.79 3.55 0.05
v 2.81 3.55 0.05
v 2.83 3.55 0.05
v 2.85 3.55 0.05
v 2.87 3.55 0.05
v 2.89 3.55 0.05
v 2.91 3.55 0.05
v 2.93 3.55 0.05
v 2.95 3.55 0.05
v 2.97 3.55 0.05
v 2.99 3.55 0.05
v 3.01 3.55 0.05
v 3.03 3.55 0.05
v 3.05 3.55 0.05
v 3.07 3.55 0.05
v 3.09 3.55 0.05
v 3.11 3.55 0.05
v 3.13 3.55 0.05
v 3.15 3.55 0.05
v 3.17 3.55 0.05
v 3.19 3.55 0.05
v 3.21 3.55 0.05
v 3.23 3.55 0.05
v 3.25 3.55 0.05
v 3.27 3.55 0.05
v 3.29 3.55 0.05
v 3.31 3.55 0.05
v 3.33 3.55 0.05
v 3.35 3.55 0.05
v 3.37 3.55 0.05
v 3.39 3.55 0.05
v 3.41 3.55 0.05
v 3.43 3.55 0.05
v 3.45 3.55 0.05
v 3.47 3.55 0.05
v 3.49 3.55 0.05
v 3.51 3.55 0.05
v 3.53 3.55 0.05
v 3.55 3.55 0.05
v 3.57 3.55 0.05
v 3.59 3.55 0.05
v 3.61 3.55 0.05
v 3.63 3.55 0.05
v 3.65 3.55 0.05
v 3.67 3.55 0.05
v 3.69 3.55 0.05
v 3.71 3.55 0.05
v 3.73 3.55 0.05
v 3.75 3.55 0.05
v 3.77 3.55 0.05
v 3.79 3.55 0.05
v 3.81 3.55 0.05
v 3.83 3.55 0.05
v 3.85 3.55 0.05
v 3.87 3.55 0.05
v 3.89 3.55 0.05
v 3.91 3.55 0.05
v 3.93 3.55 0.05
v 3.95 3.55 0.05
v 3.97 3.55 0.05
v 3.99 3.55 0.05
v 4.01 3.55 0.05
v 4.03 3.55 0.05
v 4.05 3.55 0.05
v 4.07 3.55 0.05
v 4.09 3.55 0.05
v 4.11 3.55 0.05
v 4.13 3.55 0.05
v 4.15 3.55 0.05
v 4.17 3.55 0.05
v 4.19 3.55 0.05
v 4.21 3.55 0.05
v 4.23 3.55 0.05
v 4.25 3.55 0.05
v 4.27 3.55 0.05
v 4.29 3.55 0.05
v 4.31 3.55 0.05
v 4.33 3.55 0.05
v 4.35 3.55 0.05
v 4.37 3.55 0.05
v 4.39 3.55 0.05
v 4.41 3.55 0.05
v 4.43 3.55 0.05
v 4.45 3.55 0.05
v 4.47 3.55 0.05
v 4.49 3.55 0.05
v 2.51 3.57 0.05
v 2.53 3.57 0.05
v 2.55 3.57 0.05
v 2.57 3.57 0.05
v 2.59 3.57 0.05
v 2.61 3.57 0.05
v 2.63 3.57 0.05
v 2.65 3.57 0.05
v 2.67 3.57 0.05
v 2.69 3.57 0.05
v 2.71 3.57 0.05
v 2.73 3.57 0.05
v 2.75 3.57 0.05
v 2.77 3.57 0.05
v 2.79 3.57 0.05
v 2.81 3.57 0.05
v 2.83 3.57 0.05
v 2.85 3.57 0.05
v 2.87 3.57 0.05
v 2.89 3.57 0.05
v 2.91 3.57 0.05
v 2.93 3.57 0.05
v 2.95 3.57 0.05
v 2.97 3.57 0.05
v 2.99 3.57 0.05
v 3.01 3.57 0.05
v 3.03 3.57 0.05
v 3.05 3.57 0.05
v 3.07 3.57 0.05
v 3.09 3.57 0.05
v 3.11 3.57 0.05
v 3.13 3.57 0.05
v 3.15 3.57 0.05
v 3.17 3.57 0.05
v 3.19 3.57 0.05
v 3.21 3.57 0.05
v 3.23 3.57 0.05
v 3.25 3.57 0.05
v 3.27 3.57 0.05
v 3.29 3.57 0.05
v 3.31 3.57 0.05
v 3.33 3.57 0.05
v 3.35 3.57 0.05
v 3.37 3.57 0.05
v 3.39 3.57 0.05
v 3.41 3.57 0.05
v 3.43 3.57 0.05
v 3.45 3.57 0.05
v 3.47 3.57 0.05
v 3.49 3.57 0.05
v 3.51 3.57 0.05
v 3.53 3.57 0.05
v 3.55 3.57 0.05
v 3.57 3.57 0.05
v 3.59 3.57 0.05
v 3.61 3.57 0.05
v 3.63 3.57 0.05
v 3.65 3.57 0.05
v 3.67 3.57 0.05
v 3.69 3.57 0.05
v 3.71 3.57 0.05
v 3.73 3.57 0.05
v 3.75 3.57 0.05
v 3.77 3.57 0.05
v 3.79 3.57 0.05
v 3.81 3.57 0.05
v 3.83 3.57 0.05
v 3.85 3.57 0.05
v 3.87 3.57 0.05
v 3.89 3.57 0.05
v 3.91 3.57 0.05
v 3.93 3.57 0.05
v 3.95 3.57 0.05
v 3.97 3.57 0.05
v 3.99 3.57 0.05
v 4.01 3.57 0.05
v 4.03 3.57 0.05
v 4.05 3.57 0.05
v 4.07 3.57 0.05
v 4.09 3.57 0.05
v 4.11 3.57 0.05
v 4.13 3.57 0.05
v 4.15 3.57 0.05
v 4.17 3.57 0.05
v 4.19 3.57 0.05
v 4.21 3.57 0.05
v 4.23 3.57 0.05
v 4.25 3.57 0.05
v 4.27 3.57 0.05
v 4.29 3.57 0.05
v 4.31 3.57 0.05
v 4.33 3.57 0.05
v 4.35 3.57 0.05
v 4.37 3.57 0.05
v 4.39 3.57 0.05
v 4.41 3.57 0.05
v 4.43 3.57 0.05
v 4.45 3.57 0.05
v 4.47 3.57 0.05
v 4.49 3.57 0.05
v 2.51 3.59 0.05
v 2.53 3.59 0.05
v 2.55 3.59 0.05
v 2.57 3.59 0.05
v 2.59 3.59 0.05
v 2.61 3.59 0.05
v 2.63 3.59 0.05
v 2.65 3.59 0.05
v 2.67 3.59 0.05
v 2.69 3.59 0.05
v 2.71 3.59 0.05
v 2.73 3.59 0.05
v 2.75 3.59 0.05
v 2.77 3.59 0.05
v 2.79 3.59 0.05
v 2.81 3.59 0.05
v 2.83 3.59 0.05
v 2.85 3.59 0.05
v 2.87 3.59 0.05
v 2.89 3.59 0.05
v 2.91 3.59 0.05
v 2.93 3.59 0.05
v 2.95 3.59 0.05
v 2.97 3.59 0.05
v 2.99 3.59 0.05
v 3.01 3.59 0.05
v 3.03 3.59 0.05
v 3.05 3.59 0.05
v 3.07 3.59 0.05
v 3.09 3.59 0.05
v 3.11 3.59 0.05
v 3.13 3.59 0.05
v 3.15 3.59 0.05
v 3.17 3.59 0.05
v 3.19 3.59 0.05
v 3.21 3.59 0.05
v 3.23 3.59 0.05
v 3.25 3.59 0.05
v 3.27 3.59 0.05
v 3.29 3.59 0.05
v 3.31 3.59 0.05
v 3.33 3.59 0.05
v 3.35 3.59 0.05
v 3.37 3.59 0.05
v 3.39 3.59 0.05
v 3.41 3.59 0.05
v 3.43 3.59 0.05
v 3.45 3.59 0.05
v 3.47 3.59 0.05
v 3.49 3.59 0.05
v 3.51 3.59 0.05
v 3.53 3.59 0.05
v 3.55 3.59 0.05
v 3.57 3.59 0.05
v 3.59 3.59 0.05
v 3.61 3.59 0.05
v 3.63 3.59 0.05
v 3.65 3.59 0.05
v 3.67 3.59 0.05
v 3.69 3.59 0.05
v 3.71 3.59 0.05
v 3.73 3.59 0.05
v 3.75 3.59 0.05
v 3.77 3.59 0.05
v 3.79 3.59 0.05
v 3.81 3.59 0.05
v 3.83 3.59 0.05
v 3.85 3.59 0.05
v 3.87 3.59 0.05
v 3.89 3.59 0.05
v 3.91 3.59 0.05
v 3.93 3.59 0.05
v 3.95 3.59 0.05
v 3.97 3.59 0.05
v 3.99 3.59 0.05
v 4.01 3.59 0.05
v 4.03 3.59 0.05
v 4.05 3.59 0.05
v 4.07 3.59 0.05
v 4.09 3.59 0.05
v 4.11 3.59 0.05
v 4.13 3.59 0.05
v 4.15 3.59 0.05
v 4.17 3.59 0.05
v 4.19 3.59 0.05
v 4.21 3.59 0.05
v 4.23 3.59 0.05
v 4.25 3.59 0.05
v 4.27 3.59 0.05
v 4.29 3.59 0.05
v 4.31 3.59 0.05
v 4.33 3.59 0.05
v 4.35 3.59 0.05
v 4.37 3.59 0.05
v 4.39 3.59 0.05
v 4.41 3.59 0.05
v 4.43 3.59 0.05
v 4.45 3.59 0.05
v 4.47 3.59 0.05
v 4.49 3.59 0.05
v 2.51 3.61 0.05
v 2.53 3.61 0.05
v 2.55 3.61 0.05
v 2.57 3.61 0.05
v 2.59 3.61 0.05
v 2.61 3.61 0.05
v 2.63 3.61 0.05
v 2.65 3.61 0.05
v 2.67 3.61 0.05
v 2.69 3.61 0.05
v 2.71 3.61 0.05
v 2.73 3.61 0.05
v 2.75 3.61 0.05
v 2.77 3.61 0.05
v 2.79 3.61 0.05
v 2.81 3.61 0.05
v 2.83 3.61 0.05
v 2.85 3.61 0.05
v 2.87 3.61 0.05
v 2.89 3.61 0.05
v 2.91 3.61 0.05
v 2.93 3.61 0.05
v 2.95 3.61 0.05
v 2.97 3.61 0.05
v 2.99 3.61 0.05
v 3.01 3.61 0.05
v 3.03 3.61 0.05
v 3.05 3.61 0.05
v 3.07 3.61 0.05
v 3.09 3.61 0.05
v 3.11 3.61 0.05
v 3.13 3.61 0.05
v 3.15 3.61 0.05
v 3.17 3.61 0.05
v 3.19 3.61 0.05
v 3.21 3.61 0.05
v 3.23 3.61 0.05
v 3.25 3.61 0.05
v 3.27 3.61 0.05
v 3.29 3.61 0.05
v 3.31 3.61 0.05
v 3.33 3.61 0.05
v 3.35 3.61 0.05
v 3.37 3.61 0.05
v 3.39 3.61 0.05
v 3.41 3.61 0.05
v 3.43 3.61 0.05
v 3.45 3.61 0.05
v 3.47 3.61 0.05
v 3.49 3.61 0.05
v 3.51 3.61 0.05
v 3.53 3.61 0.05
v 3.55 3.61 0.05
v 3.57 3.61 0.05
v 3.59 3.61 0.05
v 3.61 3.61 0.05
v 3.63 3.61 0.05
v 3.65 3.61 0.05
v 3.67 3.61 0.05
v 3.69 3.61 0.05
v 3.71 3.61 0.05
v 3.73 3.61 0.05
v 3.75 3.61 0.05
v 3.77 3.61 0.05
v 3.79 3.61 0.05
v 3.81 3.61 0.05
v 3.83 3.61 0.05
v 3.85 3.61 0.05
v 3.87 3.61 0.05
v 3.89 3.61 0.05
v 3.91 3.61 0.05
v 3.93 3.61 0.05
v 3.95 3.61 0.05
v 3.97 3.61 0.05
v 3.99 3.61 0.05
v 4.01 3.61 0.05
v 4.03 3.61 0.05
v 4.05 3.61 0.05
v 4.07 3.61 0.05
v 4.09 3.61 0.05
v 4.11 3.61 0.05
v 4.13 3.61 0.05
v 4.15 3.61 0.05
v 4.17 3.61 0.05
v 4.19 3.61 0.05
v 4.21 3.61 0.05
v 4.23 3.61 0.05
v 4.25 3.61 0.05
v 4.27 3.61 0.05
v 4.29 3.61 0.05
v 4.31 3.61 0.05
v 4.33 3.61 0.05
v 4.35 3.61 0.05
v 4.37 3.61 0.05
v 4.39 3.61 0.05
v 4.41 3.61 0.05
v 4.43 3.61 0.05
v 4.45 3.61 0.05
v 4.47 3.61 0.05
v 4.49 3.61 0.05
v 2.51 3.63 0.05
v 2.53 3.63 0.05
v 2.55 3.63 0.05
v 2.57 3.63 0.05
v 2.59 3.63 0.05
v 2.61 3.63 0.05
v 2.63 3.63 0.05
v 2.65 3.63 0.05
v 2.67 3.63 0.05
v 2.69 3.63 0.05
v 2.71 3.63 0.05
v 2.73 3.63 0.05
v 2.75 3.63 0.05
v 2.77 3.63 0.05
v 2.79 3.63 0.05
v 2.81 3.63 0.05
v 2.83 3.63 0.05
v 2.85 3.63 0.05
v 2.87 3.63 0.05
v 2.89 3.63 0.05
v 2.91 3.63 0.05
v 2.93 3.63 0.05
v 2.95 3.63 0.05
v 2.97 3.63 0.05
v 2.99 3.63 0.05
v 3.01 3.63 0.05
v 3.03 3.63 0.05
v 3.05 3.63 0.05
v 3.07 3.63 0.05
v 3.09 3.63 0.05
v 3.11 3.63 0.05
v 3.13 3.63 0.05
v 3.15 3.63 0.05
v 3.17 3.63 0.05
v 3.19 3.63 0.05
v 3.21 3.63 0.05
v 3.23 3.63 0.05
v 3.25 3.63 0.05
v 3.27 3.63 0.05
v 3.29 3.63 0.05
v 3.31 3.63 0.05
v 3.33 3.63 0.05
v 3.35 3.63 0.05
v 3.37 3.63 0.05
v 3.39 3.63 0.05
v 3.41 3.63 0.05
v 3.43 3.63 0.05
v 3.45 3.63 0.05
v 3.47 3.63 0.05
v 3.49 3.63 0.05
v 3.51 3.63 0.05
v 3.53 3.63 0.05
v 3.55 3.63 0.05
v 3.57 3.63 0.05
v 3.59 3.63 0.05
v 3.61 3.63 0.05
v 3.63 3.63 0.05
v 3.65 3.63 0.05
v 3.67 3.63 0.05
v 3.69 3.63 0.05
v 3.71 3.63 0.05
v 3.73 3.63 0.05
v 3.75 3.63 0.05
v 3.77 3.63 0.05
v 3.79 3.63 0.05
v 3.81 3.63 0.05
v 3.83 3.63 0.05
v 3.85 3.63 0.05
v 3.87 3.63 0.05
v 3.89 3.63 0.05
v 3.91 3.63 0.05
v 3.93 3.63 0.05
v 3.95 3.63 0.05
v 3.97 3.63 0.05
v 3.99 3.63 0.05
v 4.01 3.63 0.05
v 4.03 3.63 0.05
v 4.05 3.63 0.05
v 4.07 3.63 0.05
v 4.09 3.63 0.05
v 4.11 3.63 0.05
v 4.13 3.63 0.05
v 4.15 3.63 0.05
v 4.17 3.63 0.05
v 4.19 3.63 0.05
v 4.21 3.63 0.05
v 4.23 3.63 0.05
v 4.25 3.63 0.05
v 4.27 3.63 0.05
v 4.29 3.63 0.05
v 4.31 3.63 0.05
v 4.33 3.63 0.05
v 4.35 3.63 0.05
v 4.37 3.63 0.05
v 4.39 3.63 0.05
v 4.41 3.63 0.05
v 4.43 3.63 0.05
v 4.45 3.63 0.05
v 4.47 3.63 0.05
v 4.49 3.63 0.05
v 2.51 3.65 0.05
v 2.53 3.65 0.05
v 2.55 3.65 0.05
v 2.57 3.65 0.05
v 2.59 3.65 0.05
v 2.61 3.65 0.05
v 2.63 3.65 0.05
v 2.65 3.65 0.05
v 2.67 3.65 0.05
v 2.69 3.65 0.05
v 2.71 3.65 0.05
v 2.73 3.65 0.05
v 2.75 3.65 0.05
v 2.77 3.65 0.05
v 2.79 3.65 0.05
v 2.81 3.65 0.05
v 2.83 3.65 0.05
v 2.85 3.65 0.05
v 2.87 3.65 0.05
v 2.89 3.65 0.05
v 2.91 3.65 0.05
v 2.93 3.65 0.05
v 2.95 3.65 0.05
v 2.97 3.65 0.05
v 2.99 3.65 0.05
v 3.01 3.65 0.05
v 3.03 3.65 0.05
v 3.05 3.65 0.05
v 3.07 3.65 0.05
v 3.09 3.65 0.05
v 3.11 3.65 0.05
v 3.13 3.65 0.05
v 3.15 3.65 0.05
v 3.17 3.65 0.05
v 3.19 3.65 0.05
v 3.21 3.65 0.05
v 3.23 3.65 0.05
v 3.25 3.65 0.05
v 3.27 3.65 0.05
v 3.29 3.65 0.05
v 3.31 3.65 0.05
v 3.33 3.65 0.05
v 3.35 3.65 0.05
v 3.37 3.65 0.05
v 3.39 3.65 0.05
v 3.41 3.65 0.05
v 3.43 3.65 0.05
v 3.45 3.65 0.05
v 3.47 3.65 0.05
v 3.49 3.65 0.05
v 3.51 3.65 0.05
v 3.53 3.65 0.05
v 3.55 3.65 0.05
v 3.57 3.65 0.05
v 3.59 3.65 0.05
v 3.61 3.65 0.05
v 3.63 3.65 0.05
v 3.65 3.65 0.05
v 3.67 3.65 0.05
v 3.69 3.65 0.05
v 3.71 3.65 0.05
v 3.73 3.65 0.05
v 3.75 3.65 0.05
v 3.77 3.65 0.05
v 3.79 3.65 0.05
v 3.81 3.65 0.05
v 3.83 3.65 0.05
v 3.85 3.65 0.05
v 3.87 3.65 0.05
v 3.89 3.65 0.05
v 3.91 3.65 0.05
v 3.93 3.65 0.05
v 3.95 3.65 0.05
v 3.97 3.65 0.05
v 3.99 3.65 0.05
v 4.01 3.65 0.05
v 4.03 3.65 0.05
v 4.05 3.65 0.05
v 4.07 3.65 0.05
v 4.09 3.65 0.05
v 4.11 3.65 0.05
v 4.13 3.65 0.05
v 4.15 3.65 0.05
v 4.17 3.65 0.05
v 4.19 3.65 0.05
v 4.21 3.65 0.05
v 4.23 3.65 0.05
v 4.25 3.65 0.05
v 4.27 3.65 0.05
v 4.29 3.65 0.05
v 4.31 3.65 0.05
v 4.33 3.65 0.05
v 4.35 3.65 0.05
v 4.37 3.65 0.05
v 4.39 3.65 0.05
v 4.41 3.65 0.05
v 4.43 3.65 0.05
v 4.45 3.65 0.05
v 4.47 3.65 0.05
v 4.49 3.65 0.05
v 2.51 3.67 0.05
v 2.53 3.67 0.05
v 2.55 3.67 0.05
v 2.57 3.67 0.05
v 2.59 3.67 0.05
v 2.61 3.67 0.05
v 2.63 3.67 0.05
v 2.65 3.67 0.05
v 2.67 3.67 0.05
v 2.69 3.67 0.05
v 2.71 3.67 0.05
v 2.73 3.67 0.05
v 2.75 3.67 0.05
v 2.77 3.67 0.05
v 2.79 3.67 0.05
v 2.81 3.67 0.05
v 2.83 3.67 0.05
v 2.85 3.67 0.05
v 2.87 3.67 0.05
v 2.89 3.67 0.05
v 2.91 3.67 0.05
v 2.93 3.67 0.05
v 2.95 3.67 0.05
v 2.97 3.67 0.05
v 2.99 3.67 0.05
v 3.01 3.67 0.05
v 3.03 3.67 0.05
v 3.05 3.67 0.05
v 3.07 3.67 0.05
v 3.09 3.67 0.05
v 3.11 3.67 0.05
v 3.13 3.67 0.05
v 3.15 3.67 0.05
v 3.17 3.67 0.05
v 3.19 3.67 0.05
v 3.21 3.67 0.05
v 3.23 3.67 0.05
v 3.25 3.67 0.05
v 3.27 3.67 0.05
v 3.29 3.67 0.05
v 3.31 3.67 0.05
v 3.33 3.67 0.05
v 3.35 3.67 0.05
v 3.37 3.67 0.05
v 3.39 3.67 0.05
v 3.41 3.67 0.05
v 3.43 3.67 0.05
v 3.45 3.67 0.05
v 3.47 3.67 0.05
v 3.49 3.67 0.05
v 3.51 3.67 0.05
v 3.53 3.67 0.05
v 3.55 3.67 0.05
v 3.57 3.67 0.05
v 3.59 3.67 0.05
v 3.61 3.67 0.05
v 3.63 3.67 0.05
v 3.65 3.67 0.05
v 3.67 3.67 0.05
v 3.69 3.67 0.05
v 3.71 3.67 0.05
v 3.73 3.67 0.05
v 3.75 3.67 0.05
v 3.77 3.67 0.05
v 3.79 3.67 0.05
v 3.81 3.67 0.05
v 3.83 3.67 0.05
v 3.85 3.67 0.05
v 3.87 3.67 0.05
v 3.89 3.67 0.05
v 3.91 3.67 0.05
v 3.93 3.67 0.05
v 3.95 3.67 0.05
v 3.97 3.67 0.05
v 3.99 3.67 0.05
v 4.01 3.67 0.05
v 4.03 3.67 0.05
v 4.05 3.67 0.05
v 4.07 3.67 0.05
v 4.09 3.67 0.05
v 4.11 3.67 0.05
v 4.13 3.67 0.05
v 4.15 3.67 0.05
v 4.17 3.67 0.05
v 4.19 3.67 0.05
v 4.21 3.67 0.05
v 4.23 3.67 0.05
v 4.25 3.67 0.05
v 4.27 3.67 0.05
v 4.29 3.67 0.05
v 4.31 3.67 0.05
v 4.33 3.67 0.05
v 4.35 3.67 0.05
v 4.37 3.67 0.05
v 4.39 3.67 0.05
v 4.41 3.67 0.05
v 4.43 3.67 0.05
v 4.45 3.67 0.05
v 4.47 3.67 0.05
v 4.49 3.67 0.05
v 2.51 3.69 0.05
v 2.53 3.69 0.05
v 2.55 3.69 0.05
v 2.57 3.69 0.05
v 2.59 3.69 0.05
v 2.61 3.69 0.05
v 2.63 3.69 0.05
v 2.65 3.69 0.05
v 2.67 3.69 0.05
v 2.69 3.69 0.05
v 2.71 3.69 0.05
v 2.73 3.69 0.05
v 2.75 3.69 0.05
v 2.77 3.69 0.05
v 2.79 3.69 0.05
v 2.81 3.69 0.05
v 2.83 3.69 0.05
v 2.85 3.69 0.05
v 2.87 3.69 0.05
v 2.89 3.69 0.05
v 2.91 3.69 0.05
v 2.93 3.69 0.05
v 2.95 3.69 0.05
v 2.97 3.69 0.05
v 2.99 3.69 0.05
v 3.01 3.69 0.05
v 3.03 3.69 0.05
v 3.05 3.69 0.05
v 3.07 3.69 0.05
v 3.09 3.69 0.05
v 3.11 3.69 0.05
v 3.13 3.69 0.05
v 3.15 3.69 0.05
v 3.17 3.69 0.05
v 3.19 3.69 0.05
v 3.21 3.69 0.05
v 3.23 3.69 0.05
v 3.25 3.69 0.05
v 3.27 3.69 0.05
v 3.29 3.69 0.05
v 3.31 3.69 0.05
v 3.33 3.69 0.05
v 3.35 3.69 0.05
v 3.37 3.69 0.05
v 3.39 3.69 0.05
v 3.41 3.69 0.05
v 3.43 3.69 0.05
v 3.45 3.69 0.05
v 3.47 3.69 0.05
v 3.49 3.69 0.05
v 3.51 3.69 0.05
v 3.53 3.69 0.05
v 3.55 3.69 0.05
v 3.57 3.69 0.05
v 3.59 3.69 0.05
v 3.61 3.69 0.05
v 3.63 3.69 0.05
v 3.65 3.69 0.05
v 3.67 3.69 0.05
v 3.69 3.69 0.05
v 3.71 3.69 0.05
v 3.73 3.69 0.05
v 3.75 3.69 0.05
v 3.77 3.69 0.05
v 3.79 3.69 0.05
v 3.81 3.69 0.05
v 3.83 3.69 0.05
v 3.85 3.69 0.05
v 3.87 3.69 0.05
v 3.89 3.69 0.05
v 3.91 3.69 0.05
v 3.93 3.69 0.05
v 3.95 3.69 0.05
v 3.97 3.69 0.05
v 3.99 3.69 0.05
v 4.01 3.69 0.05
v 4.03 3.69 0.05
v 4.05 3.69 0.05
v 4.07 3.69 0.05
v 4.09 3.69 0.05
v 4.11 3.69 0.05
v 4.13 3.69 0.05
v 4.15 3.69 0.05
v 4.17 3.69 0.05
v 4.19 3.69 0.05
v 4.21 3.69 0.05
v 4.23 3.69 0.05
v 4.25 3.69 0.05
v 4.27 3.69 0.05
v 4.29 3.69 0.05
v 4.31 3.69 0.05
v 4.33 3.69 0.05
v 4.35 3.69 0.05
v 4.37 3.69 0.05
v 4.39 3.69 0.05
v 4.41 3.69 0.05
v 4.43 3.69 0.05
v 4.45 3.69 0.05
v 4.47 3.69 0.05
v 4.49 3.69 0.05
v 2.51 3.71 0.05
v 2.53 3.71 0.05
v 2.55 3.71 0.05
v 2.57 3.71 0.05
v 2.59 3.71 0.05
v 2.61 3.71 0.05
v 2.63 3.71 0.05
v 2.65 3.71 0.05
v 2.67 3.71 0.05
v 2.69 3.71 0.05
v 2.71 3.71 0.05
v 2.73 3.71 0.05
v 2.75 3.71 0.05
v 2.77 3.71 0.05
v 2.79 3.71 0.05
v 2.81 3.71 0.05
v 2.83 3.71 0.05
v 2.85 3.71 0.05
v 2.87 3.71 0.05
v 2.89 3.71 0.05
v 2.91 3.71 0.05
v 2.93 3.71 0.05
v 2.95 3.71 0.05
v 2.97 3.71 0.05
v 2.99 3.71 0.05
v 3.01 3.71 0.05
v 3.03 3.71 0.05
v 3.05 3.71 0.05
v 3.07 3.71 0.05
v 3.09 3.71 0.05
v 3.11 3.71 0.05
v 3.13 3.71 0.05
v 3.15 3.71 0.05
v 3.17 3.71 0.05
v 3.19 3.71 0.05
v 3.21 3.71 0.05
v 3.23 3.71 0.05
v 3.25 3.71 0.05
v 3.27 3.71 0.05
v 3.29 3.71 0.05
v 3.31 3.71 0.05
v 3.33 3.71 0.05
v 3.35 3.71 0.05
v 3.37 3.71 0.05
v 3.39 3.71 0.05
v 3.41 3.71 0.05
v 3.43 3.71 0.05
v 3.45 3.71 0.05
v 3.47 3.71 0.05
v 3.49 3.71 0.05
v 3.51 3.71 0.05
v 3.53 3.71 0.05
v 3.55 3.71 0.05
v 3.57 3.71 0.05
v 3.59 3.71 0.05
v 3.61 3.71 0.05
v 3.63 3.71 0.05
v 3.65 3.71 0.05
v 3.67 3.71 0.05
v 3.69 3.71 0.05
v 3.71 3.71 0.05
v 3.73 3.71 0.05
v 3.75 3.71 0.05
v 3.77 3.71 0.05
v 3.79 3.71 0.05
v 3.81 3.71 0.05
v 3.83 3.71 0.05
v 3.85 3.71 0.05
v 3.87 3.71 0.05
v 3.89 3.71 0.05
v 3.91 3.71 0.05
v 3.93 3.71 0.05
v 3.95 3.71 0.05
v 3.97 3.71 0.05
v 3.99 3.71 0.05
v 4.01 3.71 0.05
